Order ID,Restaurant Name,Location,State,Region,Order Time,Delivery Time,Order Month,Month Number,Day of Week,Day Number,Order Hour,Is Peak Hour,Is Weekend,Pizza Size,Pizza Type,Toppings Count,Topping Density,Pizza Complexity,Distance (km),Traffic Level,Traffic Impact,Delivery Duration (min),Estimated Duration (min),Delay (min),Is Delayed,Restaurant Avg Time,Delivery vs Restaurant Avg (min),Slower Than Restaurant Avg,Delivery Efficiency (min/km),Payment Method,Payment Category
ORD098,Little Caesars,"Chicago, IL",IL,Midwest,2024-04-08 19:15:00,2024-04-08 19:35:00,April,4,Monday,0,19,True,False,Small,Vegan,2,0.8,2,2.5,Low,1,20,6.0,14.0,False,28.84422110552764,-8.84,False,8.0,Cash,Offline
ORD099,Pizza Hut,"Phoenix, AZ",AZ,West,2024-04-09 19:45:00,2024-04-09 20:10:00,April,4,Tuesday,1,19,True,False,XL,Cheese Burst,5,1.25,20,4.0,High,3,25,9.6,15.4,False,29.94845360824742,-4.95,False,6.25,Wallet,Online
ORD100,Marco's Pizza,"Atlanta, GA",GA,South,2024-04-10 13:00:00,2024-04-10 13:20:00,April,4,Wednesday,2,13,False,False,Medium,Non-Veg,3,0.8571428571428571,6,3.5,Low,1,20,8.4,11.6,False,30.28645833333333,-10.29,False,5.714285714285714,Card,Online
ORD101,Domino's,"Seattle, WA",WA,West,2024-04-11 18:30:00,2024-04-11 18:50:00,April,4,Thursday,3,18,True,False,Large,Veg,4,0.8888888888888888,12,4.5,Medium,2,20,10.8,9.200000000000001,False,30.25943396226415,-10.26,False,4.444444444444445,UPI,Online
ORD102,Papa John's,"Denver, CO",CO,West,2024-04-12 20:15:00,2024-04-12 20:40:00,April,4,Friday,4,20,True,False,Small,Vegan,2,1.0,2,2.0,High,3,25,4.8,20.2,False,28.18627450980392,-3.19,False,12.5,Cash,Offline
ORD103,Little Caesars,"Boston, MA",MA,Northeast,2024-04-13 18:30:00,2024-04-13 18:50:00,April,4,Saturday,5,18,True,True,Medium,Non-Veg,3,0.8571428571428571,6,3.5,Low,1,20,8.4,11.6,False,28.84422110552764,-8.84,False,5.714285714285714,Wallet,Online
ORD104,Pizza Hut,"Chicago, IL",IL,Midwest,2024-04-14 19:45:00,2024-04-14 20:10:00,April,4,Sunday,6,19,True,True,XL,Cheese Burst,5,1.25,20,4.0,Medium,2,25,9.6,15.4,False,29.94845360824742,-4.95,False,6.25,Card,Online
ORD105,Marco's Pizza,"Miami, FL",FL,South,2024-04-15 13:00:00,2024-04-15 13:20:00,April,4,Monday,0,13,False,False,Medium,Non-Veg,3,1.0,6,3.0,High,3,20,7.199999999999999,12.8,False,30.28645833333333,-10.29,False,6.666666666666667,UPI,Online
ORD106,Domino's,"Los Angeles, CA",CA,West,2024-04-16 18:30:00,2024-04-16 18:50:00,April,4,Tuesday,1,18,True,False,Large,Veg,4,0.8888888888888888,12,4.5,Low,1,20,10.8,9.200000000000001,False,30.25943396226415,-10.26,False,4.444444444444445,Cash,Offline
ORD107,Papa John's,"Phoenix, AZ",AZ,West,2024-04-17 20:00:00,2024-04-17 20:25:00,April,4,Wednesday,2,20,True,False,Medium,Non-Veg,3,1.0,6,3.0,High,3,25,7.199999999999999,17.8,False,28.18627450980392,-3.19,False,8.333333333333334,Wallet,Online
ORD108,Little Caesars,"Atlanta, GA",GA,South,2024-04-18 19:15:00,2024-04-18 19:35:00,April,4,Thursday,3,19,True,False,Small,Vegan,2,0.8,2,2.5,Low,1,20,6.0,14.0,False,28.84422110552764,-8.84,False,8.0,Card,Online
ORD109,Pizza Hut,"Dallas, TX",TX,South,2024-04-19 19:45:00,2024-04-19 20:10:00,April,4,Friday,4,19,True,False,XL,Cheese Burst,5,1.25,20,4.0,Medium,2,25,9.6,15.4,False,29.94845360824742,-4.95,False,6.25,UPI,Online
ORD110,Marco's Pizza,"Seattle, WA",WA,West,2024-04-20 13:00:00,2024-04-20 13:20:00,April,4,Saturday,5,13,False,True,Medium,Non-Veg,3,0.8571428571428571,6,3.5,High,3,20,8.4,11.6,False,30.28645833333333,-10.29,False,5.714285714285714,Cash,Offline
ORD111,Domino's,"Denver, CO",CO,West,2024-04-21 18:30:00,2024-04-21 18:50:00,April,4,Sunday,6,18,True,True,Large,Veg,4,0.8888888888888888,12,4.5,Low,1,20,10.8,9.200000000000001,False,30.25943396226415,-10.26,False,4.444444444444445,Wallet,Online
ORD112,Papa John's,"Boston, MA",MA,Northeast,2024-04-22 20:15:00,2024-04-22 20:40:00,April,4,Monday,0,20,True,False,Small,Vegan,2,1.0,2,2.0,High,3,25,4.8,20.2,False,28.18627450980392,-3.19,False,12.5,Card,Online
ORD113,Little Caesars,"Dallas, TX",TX,South,2024-04-23 18:30:00,2024-04-23 18:50:00,April,4,Tuesday,1,18,True,False,Medium,Non-Veg,3,1.0,6,3.0,High,3,20,7.199999999999999,12.8,False,28.84422110552764,-8.84,False,6.666666666666667,UPI,Online
ORD114,Pizza Hut,"Los Angeles, CA",CA,West,2024-04-24 19:45:00,2024-04-24 20:10:00,April,4,Wednesday,2,19,True,False,XL,Cheese Burst,5,1.111111111111111,20,4.5,Low,1,25,10.8,14.2,False,29.94845360824742,-4.95,False,5.555555555555555,Cash,Offline
ORD115,Marco's Pizza,"Chicago, IL",IL,Midwest,2024-04-25 13:00:00,2024-04-25 13:20:00,April,4,Thursday,3,13,False,False,Medium,Non-Veg,3,0.8571428571428571,6,3.5,Medium,2,20,8.4,11.6,False,30.28645833333333,-10.29,False,5.714285714285714,Wallet,Online
ORD116,Domino's,"Miami, FL",FL,South,2024-04-26 18:30:00,2024-04-26 18:50:00,April,4,Friday,4,18,True,False,Large,Veg,4,1.0,12,4.0,High,3,20,9.6,10.4,False,30.25943396226415,-10.26,False,5.0,Card,Online
ORD117,Papa John's,"Dallas, TX",TX,South,2024-04-27 20:00:00,2024-04-27 20:25:00,April,4,Saturday,5,20,True,True,Medium,Non-Veg,3,1.0,6,3.0,Low,1,25,7.199999999999999,17.8,False,28.18627450980392,-3.19,False,8.333333333333334,UPI,Online
ORD118,Little Caesars,"Houston, TX",TX,South,2024-04-28 19:15:00,2024-04-28 19:35:00,April,4,Sunday,6,19,True,True,Small,Vegan,2,0.8,2,2.5,Low,1,20,6.0,14.0,False,28.84422110552764,-8.84,False,8.0,Cash,Offline
ORD119,Pizza Hut,"Phoenix, AZ",AZ,West,2024-04-29 19:45:00,2024-04-29 20:10:00,April,4,Monday,0,19,True,False,XL,Cheese Burst,5,1.111111111111111,20,4.5,High,3,25,10.8,14.2,False,29.94845360824742,-4.95,False,5.555555555555555,Wallet,Online
ORD120,Marco's Pizza,"Atlanta, GA",GA,South,2024-04-30 13:00:00,2024-04-30 13:20:00,April,4,Tuesday,1,13,False,False,Medium,Non-Veg,3,1.0,6,3.0,Medium,2,20,7.199999999999999,12.8,False,30.28645833333333,-10.29,False,6.666666666666667,Card,Online
ORD121,Domino's,"Seattle, WA",WA,West,2024-05-01 18:30:00,2024-05-01 18:50:00,May,5,Wednesday,2,18,True,False,Large,Veg,4,0.8888888888888888,12,4.5,Low,1,20,10.8,9.200000000000001,False,30.25943396226415,-10.26,False,4.444444444444445,UPI,Online
ORD122,Papa John's,"Denver, CO",CO,West,2024-05-02 20:15:00,2024-05-02 20:40:00,May,5,Thursday,3,20,True,False,Small,Vegan,2,1.0,2,2.0,High,3,25,4.8,20.2,False,28.18627450980392,-3.19,False,12.5,Cash,Offline
ORD123,Little Caesars,"Boston, MA",MA,Northeast,2024-05-03 18:30:00,2024-05-03 18:50:00,May,5,Friday,4,18,True,False,Medium,Non-Veg,3,0.8571428571428571,6,3.5,Low,1,20,8.4,11.6,False,28.84422110552764,-8.84,False,5.714285714285714,Wallet,Online
ORD124,Pizza Hut,"Chicago, IL",IL,Midwest,2024-05-04 19:45:00,2024-05-04 20:10:00,May,5,Saturday,5,19,True,True,XL,Cheese Burst,5,1.25,20,4.0,Medium,2,25,9.6,15.4,False,29.94845360824742,-4.95,False,6.25,Card,Online
ORD125,Marco's Pizza,"Miami, FL",FL,South,2024-05-05 13:00:00,2024-05-05 13:20:00,May,5,Sunday,6,13,False,True,Medium,Non-Veg,3,1.0,6,3.0,High,3,20,7.199999999999999,12.8,False,30.28645833333333,-10.29,False,6.666666666666667,UPI,Online
ORD126,Domino's,"New York, NY",NY,Northeast,2024-08-01 18:00:00,2024-08-01 18:20:00,August,8,Thursday,3,18,True,False,Medium,Veg,2,0.6666666666666666,4,3.0,Low,1,20,7.199999999999999,12.8,False,30.25943396226415,-10.26,False,6.666666666666667,Card,Online
ORD127,Papa John's,"Chicago, IL",IL,Midwest,2024-08-02 19:15:00,2024-08-02 19:45:00,August,8,Friday,4,19,True,False,Large,Non-Veg,4,0.6666666666666666,12,6.0,Medium,2,30,14.4,15.6,False,28.18627450980392,1.81,True,5.0,UPI,Online
ORD128,Pizza Hut,"Los Angeles, CA",CA,West,2024-08-03 20:30:00,2024-08-03 21:10:00,August,8,Saturday,5,20,True,True,XL,Cheese Burst,5,0.625,20,8.0,High,3,40,19.2,20.8,True,29.94845360824742,10.05,True,5.0,Wallet,Online
ORD129,Little Caesars,"Houston, TX",TX,South,2024-08-04 18:45:00,2024-08-04 19:05:00,August,8,Sunday,6,18,True,True,Small,Vegan,1,0.4,1,2.5,Low,1,20,6.0,14.0,False,28.84422110552764,-8.84,False,8.0,Cash,Offline
ORD130,Marco's Pizza,"Phoenix, AZ",AZ,West,2024-08-05 19:00:00,2024-08-05 19:50:00,August,8,Monday,0,19,True,False,Large,Non-Veg,4,0.4,12,10.0,High,3,50,24.0,26.0,True,30.28645833333333,19.71,True,5.0,Card,Online
ORD131,Domino's,"Miami, FL",FL,South,2024-08-06 20:00:00,2024-08-06 20:35:00,August,8,Tuesday,1,20,True,False,Medium,Veg,3,0.5454545454545454,6,5.5,Medium,2,35,13.2,21.8,True,30.25943396226415,4.74,True,6.363636363636363,Wallet,Online
ORD132,Papa John's,"Denver, CO",CO,West,2024-08-07 18:30:00,2024-08-07 18:50:00,August,8,Wednesday,2,18,True,False,Small,Vegan,2,1.0,2,2.0,Low,1,20,4.8,15.2,False,28.18627450980392,-8.19,False,10.0,UPI,Online
ORD133,Pizza Hut,"Boston, MA",MA,Northeast,2024-08-08 19:45:00,2024-08-08 20:25:00,August,8,Thursday,3,19,True,False,XL,Cheese Burst,5,0.6666666666666666,20,7.5,High,3,40,18.0,22.0,True,29.94845360824742,10.05,True,5.333333333333333,Cash,Offline
ORD134,Little Caesars,"Dallas, TX",TX,South,2024-08-09 18:00:00,2024-08-09 18:30:00,August,8,Friday,4,18,True,False,Medium,Non-Veg,3,0.75,6,4.0,Medium,2,30,9.6,20.4,False,28.84422110552764,1.16,True,7.5,Card,Online
ORD135,Marco's Pizza,"Seattle, WA",WA,West,2024-08-10 20:15:00,2024-08-10 21:00:00,August,8,Saturday,5,20,True,True,Large,Veg,4,0.4444444444444444,12,9.0,High,3,45,21.6,23.4,True,30.28645833333333,14.71,True,5.0,Wallet,Online
ORD136,Domino's,"San Jose, CA",CA,West,2024-08-11 18:00:00,2024-08-11 18:20:00,August,8,Sunday,6,18,True,True,Medium,Veg,2,0.6666666666666666,4,3.0,Low,1,20,7.199999999999999,12.8,False,30.25943396226415,-10.26,False,6.666666666666667,UPI,Online
ORD137,Papa John's,"Austin, TX",TX,South,2024-08-12 19:15:00,2024-08-12 19:45:00,August,8,Monday,0,19,True,False,Large,Non-Veg,4,0.6666666666666666,12,6.0,Medium,2,30,14.4,15.6,False,28.18627450980392,1.81,True,5.0,Cash,Offline
ORD138,Pizza Hut,"San Diego, CA",CA,West,2024-08-13 20:30:00,2024-08-13 21:10:00,August,8,Tuesday,1,20,True,False,XL,Cheese Burst,5,0.625,20,8.0,High,3,40,19.2,20.8,True,29.94845360824742,10.05,True,5.0,Card,Online
ORD139,Little Caesars,"Jacksonville, FL",FL,South,2024-08-14 18:45:00,2024-08-14 19:05:00,August,8,Wednesday,2,18,True,False,Small,Vegan,1,0.4,1,2.5,Low,1,20,6.0,14.0,False,28.84422110552764,-8.84,False,8.0,Wallet,Online
ORD140,Marco's Pizza,"Fort Worth, TX",TX,South,2024-08-15 19:00:00,2024-08-15 19:50:00,August,8,Thursday,3,19,True,False,Large,Non-Veg,4,0.4,12,10.0,High,3,50,24.0,26.0,True,30.28645833333333,19.71,True,5.0,UPI,Online
ORD141,Domino's,"Columbus, OH",OH,Midwest,2024-08-16 20:00:00,2024-08-16 20:35:00,August,8,Friday,4,20,True,False,Medium,Veg,3,0.5454545454545454,6,5.5,Medium,2,35,13.2,21.8,True,30.25943396226415,4.74,True,6.363636363636363,Cash,Offline
ORD142,Papa John's,"Charlotte, NC",NC,South,2024-08-17 18:30:00,2024-08-17 18:50:00,August,8,Saturday,5,18,True,True,Small,Vegan,2,1.0,2,2.0,Low,1,20,4.8,15.2,False,28.18627450980392,-8.19,False,10.0,Card,Online
ORD143,Pizza Hut,"Indianapolis, IN",IN,Midwest,2024-08-18 19:45:00,2024-08-18 20:25:00,August,8,Sunday,6,19,True,True,XL,Cheese Burst,5,0.6666666666666666,20,7.5,High,3,40,18.0,22.0,True,29.94845360824742,10.05,True,5.333333333333333,Wallet,Online
ORD144,Little Caesars,"San Francisco, CA",CA,West,2024-08-19 18:00:00,2024-08-19 18:30:00,August,8,Monday,0,18,True,False,Medium,Non-Veg,3,0.75,6,4.0,Medium,2,30,9.6,20.4,False,28.84422110552764,1.16,True,7.5,UPI,Online
ORD145,Marco's Pizza,"Charlotte, NC",NC,South,2024-08-20 20:15:00,2024-08-20 21:00:00,August,8,Tuesday,1,20,True,False,Large,Veg,4,0.4444444444444444,12,9.0,High,3,45,21.6,23.4,True,30.28645833333333,14.71,True,5.0,Cash,Offline
ORD146,Domino's,"Detroit, MI",MI,Midwest,2024-08-21 18:00:00,2024-08-21 18:20:00,August,8,Wednesday,2,18,True,False,Medium,Veg,2,0.6666666666666666,4,3.0,Low,1,20,7.199999999999999,12.8,False,30.25943396226415,-10.26,False,6.666666666666667,Card,Online
ORD147,Papa John's,"El Paso, TX",TX,South,2024-08-22 19:15:00,2024-08-22 19:45:00,August,8,Thursday,3,19,True,False,Large,Non-Veg,4,0.6666666666666666,12,6.0,Medium,2,30,14.4,15.6,False,28.18627450980392,1.81,True,5.0,Wallet,Online
ORD148,Pizza Hut,"Memphis, TN",TN,South,2024-08-23 20:30:00,2024-08-23 21:10:00,August,8,Friday,4,20,True,False,XL,Cheese Burst,5,0.625,20,8.0,High,3,40,19.2,20.8,True,29.94845360824742,10.05,True,5.0,UPI,Online
ORD149,Little Caesars,"Baltimore, MD",MD,South,2024-08-24 18:45:00,2024-08-24 19:05:00,August,8,Saturday,5,18,True,True,Small,Vegan,1,0.4,1,2.5,Low,1,20,6.0,14.0,False,28.84422110552764,-8.84,False,8.0,Cash,Offline
ORD150,Marco's Pizza,"Boston, MA",MA,Northeast,2024-08-25 19:00:00,2024-08-25 19:50:00,August,8,Sunday,6,19,True,True,Large,Non-Veg,4,0.4,12,10.0,High,3,50,24.0,26.0,True,30.28645833333333,19.71,True,5.0,Card,Online
ORD151,Domino's,"New York, NY",NY,Northeast,2024-08-01 18:00:00,2024-08-01 18:30:00,August,8,Thursday,3,18,True,False,Large,Veg,4,0.7272727272727273,12,5.5,High,3,30,13.2,16.8,False,30.25943396226415,-0.26,False,5.454545454545454,Domino's Cash,Offline
ORD152,Pizza Hut,"Los Angeles, CA",CA,West,2024-08-02 19:15:00,2024-08-02 19:45:00,August,8,Friday,4,19,True,False,XL,Cheese Burst,5,0.8333333333333334,20,6.0,Medium,2,30,14.4,15.6,False,29.94845360824742,0.05,True,5.0,Card,Online
ORD153,Papa John's,"Chicago, IL",IL,Midwest,2024-08-03 20:00:00,2024-08-03 20:35:00,August,8,Saturday,5,20,True,True,Medium,Non-Veg,3,0.4166666666666666,6,7.2,Low,1,35,17.28,17.72,True,28.18627450980392,6.81,True,4.861111111111111,UPI,Online
ORD154,Little Caesars,"Houston, TX",TX,South,2024-08-04 17:45:00,2024-08-04 18:05:00,August,8,Sunday,6,17,False,True,Small,Vegan,2,0.6666666666666666,2,3.0,Low,1,20,7.199999999999999,12.8,False,28.84422110552764,-8.84,False,6.666666666666667,Wallet,Online
ORD155,Marco's Pizza,"Phoenix, AZ",AZ,West,2024-08-05 13:30:00,2024-08-05 14:00:00,August,8,Monday,0,13,False,False,Medium,Non-Veg,4,0.8,8,5.0,High,3,30,12.0,18.0,False,30.28645833333333,-0.29,False,6.0,Cash,Offline
ORD156,Domino's,"Miami, FL",FL,South,2024-08-06 18:20:00,2024-08-06 18:50:00,August,8,Tuesday,1,18,True,False,Large,Veg,3,0.4615384615384616,9,6.5,Medium,2,30,15.6,14.4,False,30.25943396226415,-0.26,False,4.615384615384615,Domino's Cash,Offline
ORD157,Papa John's,"Denver, CO",CO,West,2024-08-07 20:10:00,2024-08-07 20:45:00,August,8,Wednesday,2,20,True,False,Small,Vegan,2,0.5,2,4.0,High,3,35,9.6,25.4,True,28.18627450980392,6.81,True,8.75,Card,Online
ORD158,Little Caesars,"Boston, MA",MA,Northeast,2024-08-08 18:00:00,2024-08-08 18:25:00,August,8,Thursday,3,18,True,False,Medium,Non-Veg,3,0.8571428571428571,6,3.5,Low,1,25,8.4,16.6,False,28.84422110552764,-3.84,False,7.142857142857143,UPI,Online
ORD159,Pizza Hut,"Dallas, TX",TX,South,2024-08-09 19:30:00,2024-08-09 20:00:00,August,8,Friday,4,19,True,False,XL,Cheese Burst,5,0.8333333333333334,20,6.0,Medium,2,30,14.4,15.6,False,29.94845360824742,0.05,True,5.0,Wallet,Online
ORD160,Marco's Pizza,"Seattle, WA",WA,West,2024-08-10 12:45:00,2024-08-10 13:15:00,August,8,Saturday,5,12,False,True,Medium,Non-Veg,4,0.7272727272727273,8,5.5,High,3,30,13.2,16.8,False,30.28645833333333,-0.29,False,5.454545454545454,Cash,Offline
ORD161,Domino's,"Denver, CO",CO,West,2024-08-11 18:15:00,2024-08-11 18:45:00,August,8,Sunday,6,18,True,True,Large,Veg,3,0.5,9,6.0,Medium,2,30,14.4,15.6,False,30.25943396226415,-0.26,False,5.0,Domino's Cash,Offline
ORD162,Papa John's,"Boston, MA",MA,Northeast,2024-08-12 20:00:00,2024-08-12 20:30:00,August,8,Monday,0,20,True,False,Small,Vegan,2,0.4444444444444444,2,4.5,Low,1,30,10.8,19.2,False,28.18627450980392,1.81,True,6.666666666666667,Card,Online
ORD163,Little Caesars,"Dallas, TX",TX,South,2024-08-13 18:10:00,2024-08-13 18:35:00,August,8,Tuesday,1,18,True,False,Medium,Non-Veg,3,1.0,6,3.0,High,3,25,7.199999999999999,17.8,False,28.84422110552764,-3.84,False,8.333333333333334,UPI,Online
ORD164,Pizza Hut,"Los Angeles, CA",CA,West,2024-08-14 19:20:00,2024-08-14 19:50:00,August,8,Wednesday,2,19,True,False,XL,Cheese Burst,5,0.7692307692307693,20,6.5,Medium,2,30,15.6,14.4,False,29.94845360824742,0.05,True,4.615384615384615,Wallet,Online
ORD165,Marco's Pizza,"Chicago, IL",IL,Midwest,2024-08-15 13:15:00,2024-08-15 13:45:00,August,8,Thursday,3,13,False,False,Medium,Non-Veg,4,0.8,8,5.0,High,3,30,12.0,18.0,False,30.28645833333333,-0.29,False,6.0,Cash,Offline
ORD166,Domino's,"Miami, FL",FL,South,2024-08-16 18:25:00,2024-08-16 18:55:00,August,8,Friday,4,18,True,False,Large,Veg,3,0.5,9,6.0,Medium,2,30,14.4,15.6,False,30.25943396226415,-0.26,False,5.0,Domino's Cash,Offline
ORD167,Papa John's,"Denver, CO",CO,West,2024-08-17 20:05:00,2024-08-17 20:35:00,August,8,Saturday,5,20,True,True,Small,Vegan,2,0.5,2,4.0,Low,1,30,9.6,20.4,False,28.18627450980392,1.81,True,7.5,Card,Online
ORD168,Little Caesars,"Boston, MA",MA,Northeast,2024-08-18 18:00:00,2024-08-18 18:25:00,August,8,Sunday,6,18,True,True,Medium,Non-Veg,3,0.8571428571428571,6,3.5,High,3,25,8.4,16.6,False,28.84422110552764,-3.84,False,7.142857142857143,UPI,Online
ORD169,Pizza Hut,"Dallas, TX",TX,South,2024-08-19 19:30:00,2024-08-19 20:00:00,August,8,Monday,0,19,True,False,XL,Cheese Burst,5,0.8333333333333334,20,6.0,Medium,2,30,14.4,15.6,False,29.94845360824742,0.05,True,5.0,Wallet,Online
ORD170,Marco's Pizza,"Seattle, WA",WA,West,2024-08-20 13:00:00,2024-08-20 13:30:00,August,8,Tuesday,1,13,False,False,Medium,Non-Veg,4,0.7272727272727273,8,5.5,Low,1,30,13.2,16.8,False,30.28645833333333,-0.29,False,5.454545454545454,Cash,Offline
ORD171,Domino's,"Denver, CO",CO,West,2024-08-21 18:15:00,2024-08-21 18:45:00,August,8,Wednesday,2,18,True,False,Large,Veg,3,0.5,9,6.0,High,3,30,14.4,15.6,False,30.25943396226415,-0.26,False,5.0,Domino's Cash,Offline
ORD172,Papa John's,"Boston, MA",MA,Northeast,2024-08-22 20:00:00,2024-08-22 20:30:00,August,8,Thursday,3,20,True,False,Small,Vegan,2,0.4444444444444444,2,4.5,Medium,2,30,10.8,19.2,False,28.18627450980392,1.81,True,6.666666666666667,Card,Online
ORD173,Little Caesars,"Dallas, TX",TX,South,2024-08-23 18:10:00,2024-08-23 18:35:00,August,8,Friday,4,18,True,False,Medium,Non-Veg,3,1.0,6,3.0,Low,1,25,7.199999999999999,17.8,False,28.84422110552764,-3.84,False,8.333333333333334,UPI,Online
ORD174,Pizza Hut,"Los Angeles, CA",CA,West,2024-08-24 19:20:00,2024-08-24 19:50:00,August,8,Saturday,5,19,True,True,XL,Cheese Burst,5,0.7692307692307693,20,6.5,High,3,30,15.6,14.4,False,29.94845360824742,0.05,True,4.615384615384615,Wallet,Online
ORD175,Marco's Pizza,"Atlanta, GA",GA,South,2024-06-20 13:00:00,2024-06-20 13:20:00,June,6,Thursday,3,13,False,False,Medium,Non-Veg,3,1.0,6,3.0,Medium,2,20,7.199999999999999,12.8,False,30.28645833333333,-10.29,False,6.666666666666667,Card,Online
ORD176,Domino's,"Denver, CO",CO,West,2024-06-21 18:30:00,2024-06-21 18:50:00,June,6,Friday,4,18,True,False,Large,Veg,4,0.8888888888888888,12,4.5,Low,1,20,10.8,9.200000000000001,False,30.25943396226415,-10.26,False,4.444444444444445,UPI,Online
ORD177,Papa John's,"Boston, MA",MA,Northeast,2024-06-22 20:15:00,2024-06-22 20:40:00,June,6,Saturday,5,20,True,True,Small,Vegan,2,1.0,2,2.0,High,3,25,4.8,20.2,False,28.18627450980392,-3.19,False,12.5,Cash,Offline
ORD178,Little Caesars,"Dallas, TX",TX,South,2024-06-23 18:30:00,2024-06-23 18:50:00,June,6,Sunday,6,18,True,True,Medium,Non-Veg,3,1.0,6,3.0,High,3,20,7.199999999999999,12.8,False,28.84422110552764,-8.84,False,6.666666666666667,UPI,Online
ORD179,Pizza Hut,"Los Angeles, CA",CA,West,2024-06-24 19:45:00,2024-06-24 20:10:00,June,6,Monday,0,19,True,False,XL,Cheese Burst,5,1.111111111111111,20,4.5,Low,1,25,10.8,14.2,False,29.94845360824742,-4.95,False,5.555555555555555,Cash,Offline
ORD180,Marco's Pizza,"Chicago, IL",IL,Midwest,2024-06-25 13:00:00,2024-06-25 13:20:00,June,6,Tuesday,1,13,False,False,Medium,Non-Veg,3,0.8571428571428571,6,3.5,Medium,2,20,8.4,11.6,False,30.28645833333333,-10.29,False,5.714285714285714,Wallet,Online
ORD181,Domino's,"Miami, FL",FL,South,2024-06-26 18:30:00,2024-06-26 18:55:00,June,6,Wednesday,2,18,True,False,Large,Veg,4,0.8888888888888888,12,4.5,High,3,25,10.8,14.2,False,30.25943396226415,-5.26,False,5.555555555555555,Card,Online
ORD182,Papa John's,"Phoenix, AZ",AZ,West,2024-06-27 20:00:00,2024-06-27 20:25:00,June,6,Thursday,3,20,True,False,Medium,Non-Veg,3,1.0,6,3.0,Medium,2,25,7.199999999999999,17.8,False,28.18627450980392,-3.19,False,8.333333333333334,UPI,Online
ORD183,Little Caesars,"Atlanta, GA",GA,South,2024-06-28 19:15:00,2024-06-28 19:35:00,June,6,Friday,4,19,True,False,Small,Vegan,2,0.8,2,2.5,Low,1,20,6.0,14.0,False,28.84422110552764,-8.84,False,8.0,Cash,Offline
ORD184,Pizza Hut,"Chicago, IL",IL,Midwest,2024-06-29 19:45:00,2024-06-29 20:10:00,June,6,Saturday,5,19,True,True,XL,Cheese Burst,5,1.25,20,4.0,High,3,25,9.6,15.4,False,29.94845360824742,-4.95,False,6.25,Wallet,Online
ORD185,Marco's Pizza,"Miami, FL",FL,South,2024-06-30 13:00:00,2024-06-30 13:20:00,June,6,Sunday,6,13,False,True,Medium,Non-Veg,3,0.8571428571428571,6,3.5,Low,1,20,8.4,11.6,False,30.28645833333333,-10.29,False,5.714285714285714,Card,Online
ORD186,Domino's,"Los Angeles, CA",CA,West,2024-07-01 18:30:00,2024-07-01 18:50:00,July,7,Monday,0,18,True,False,Large,Veg,4,0.8888888888888888,12,4.5,Medium,2,20,10.8,9.200000000000001,False,30.25943396226415,-10.26,False,4.444444444444445,UPI,Online
ORD187,Papa John's,"Denver, CO",CO,West,2024-07-02 20:15:00,2024-07-02 20:40:00,July,7,Tuesday,1,20,True,False,Small,Vegan,2,1.0,2,2.0,High,3,25,4.8,20.2,False,28.18627450980392,-3.19,False,12.5,Cash,Offline
ORD188,Little Caesars,"Boston, MA",MA,Northeast,2024-07-03 18:30:00,2024-07-03 18:50:00,July,7,Wednesday,2,18,True,False,Medium,Non-Veg,3,0.8571428571428571,6,3.5,Low,1,20,8.4,11.6,False,28.84422110552764,-8.84,False,5.714285714285714,Wallet,Online
ORD189,Pizza Hut,"Dallas, TX",TX,South,2024-07-04 19:45:00,2024-07-04 20:10:00,July,7,Thursday,3,19,True,False,XL,Cheese Burst,5,1.25,20,4.0,Medium,2,25,9.6,15.4,False,29.94845360824742,-4.95,False,6.25,Card,Online
ORD190,Marco's Pizza,"Seattle, WA",WA,West,2024-07-05 13:00:00,2024-07-05 13:20:00,July,7,Friday,4,13,False,False,Medium,Non-Veg,3,0.8571428571428571,6,3.5,High,3,20,8.4,11.6,False,30.28645833333333,-10.29,False,5.714285714285714,UPI,Online
ORD191,Domino's,"Denver, CO",CO,West,2024-07-06 18:30:00,2024-07-06 18:50:00,July,7,Saturday,5,18,True,True,Large,Veg,4,0.8888888888888888,12,4.5,Low,1,20,10.8,9.200000000000001,False,30.25943396226415,-10.26,False,4.444444444444445,Cash,Offline
ORD192,Papa John's,"Boston, MA",MA,Northeast,2024-07-07 20:15:00,2024-07-07 20:40:00,July,7,Sunday,6,20,True,True,Small,Vegan,2,1.0,2,2.0,High,3,25,4.8,20.2,False,28.18627450980392,-3.19,False,12.5,Wallet,Online
ORD193,Little Caesars,"Dallas, TX",TX,South,2024-07-08 18:30:00,2024-07-08 18:50:00,July,7,Monday,0,18,True,False,Medium,Non-Veg,3,1.0,6,3.0,High,3,20,7.199999999999999,12.8,False,28.84422110552764,-8.84,False,6.666666666666667,UPI,Online
